nearend_speaker,nearend_wav_path,nearend_wav_path_noisy,farend_speaker,farend_wav_path,farend_wav_path_noisy,ser,is_farend_nonlinear,is_farend_noisy,is_nearend_noisy,split,fileid,nearend_scale
reader_10193,clean_fileid_11630.wav,book_03046_chp_0002_reader_10193_14_fpkQ2SqegM8-LiITRXjEhMY-fan_Freesound_validated_146949_0_snr16_fileid_11630.wav,reader_09120,clean_fileid_7985.wav,book_04905_chp_0020_reader_09120_7_door_Freesound_validated_389647_1-3bY13Xh7zig-99mm9ywlVp4_snr29_fileid_7985.wav,0,1,0,1,train,8997,0.6589832806470785
reader_08804,clean_fileid_10067.wav,book_06403_chp_0005_reader_08804_71_TQVJjS6R0do-Rq7wL4xYOGk-z_LSwOpiFEo_snr15_fileid_10067.wav,reader_11581,clean_fileid_9700.wav,book_00488_chp_0003_reader_11581_28_yPsJTNIZ7kk-door_Freesound_validated_349301_0-yPxdKV9svI8_snr2_fileid_9700.wav,-6,1,1,0,train,8998,0.6993724728544338
reader_07352,clean_fileid_6756.wav,book_09613_chp_0019_reader_07352_4_PuM-No5a2rA-door_Freesound_validated_442487_12-XobSPlsFIQk_snr2_fileid_6756.wav,reader_09758,clean_fileid_10438.wav,book_09118_chp_0016_reader_09758_32_I57yN6iBbsc-door_Freesound_validated_393423_1-Ad7QzQlL6AE_snr2_fileid_10438.wav,1,1,1,1,train,8999,0.7351255863258856
reader_11050,clean_fileid_9429.wav,book_06035_chp_0021_reader_11050_6_typing_Freesound_validated_167155_4-ZiqSkcy064k-4CPAh_RdQ2U_snr14_fileid_9429.wav,reader_01647,clean_fileid_3493.wav,book_06188_chp_0007_reader_01647_4_K9p-ovTd8C4-kcB5WhbAjXw-f3-sijgN1X4_snr25_fileid_3493.wav,-8,1,1,1,train,9000,0.5794759043141638
reader_06609,clean_fileid_6483.wav,book_06648_chp_0017_reader_06609_9_u5bAePuQNHo-6DPPc7RragA-munching_Freesound_validated_242011_0_snr27_fileid_6483.wav,reader_06538,clean_fileid_8760.wav,book_08368_chp_0004_reader_06538_12_kRwU3GXYYZc-XOBGWhvQuRM-typing_Freesound_validated_176066_0_snr9_fileid_8760.wav,-2,1,1,1,train,9001,0.8224317024423748
reader_02296,clean_fileid_11594.wav,book_08115_chp_0009_reader_02296_1_VTq3C4jz03Q-25Kh5-IIgjs-QuF36cHK-h8_snr25_fileid_11594.wav,reader_09257,clean_fileid_10654.wav,book_08464_chp_0008_reader_09257_41_6P6NHPPwu2U-door_Freesound_validated_470511_6-l0McFGl0XRw_snr4_fileid_10654.wav,-5,0,1,1,train,9002,0.5990415581210593
reader_07860,clean_fileid_8551.wav,book_02619_chp_0010_reader_07860_38_Pmv9oPvqD5Y-ZR3wDtFc7Tk-0wRkcrgpFCM_snr5_fileid_8551.wav,reader_03954,clean_fileid_3115.wav,book_04939_chp_0009_reader_03954_32_Ua91ztDfhSk-IvFLgDMYzfE-door_Freesound_validated_178885_1_snr20_fileid_3115.wav,-9,0,0,1,train,9003,0.6460795931390424
reader_04260,clean_fileid_11959.wav,book_03149_chp_0027_reader_04260_30_door_Freesound_validated_423758_3-69It0WPUWCw-_92fQ72TxpU_snr24_fileid_11959.wav,reader_03573,clean_fileid_1477.wav,book_00611_chp_0004_reader_03573_15_LTjz74dqE28-zxbcr2TipVE-2p7hhOg3T1k_snr13_fileid_1477.wav,-9,1,0,1,train,9004,0.7066782648813786
reader_00108,clean_fileid_7031.wav,book_07103_chp_0054_reader_00108_17_qnvrSpFgYXA-eV7zwjo1hK4--F9sMbnDlBE_snr0_fileid_7031.wav,reader_01116,clean_fileid_9121.wav,book_04303_chp_0017_reader_01116_4_0Qrvu1dBR7A-WnRpD1lSZJI-M0-HzaD0qOA_snr7_fileid_9121.wav,1,1,1,1,train,9005,0.6818103900547794
reader_08563,clean_fileid_10679.wav,book_02685_chp_0011_reader_08563_15_BKbeXa8_DD4-1L7gZnpPHic-4U1pmldKL38_snr18_fileid_10679.wav,reader_01540,clean_fileid_9309.wav,book_08456_chp_0016_reader_01540_27_TCUnK4k7QZ0-fan_Freesound_validated_164675_5-3QLRaaYK2l8_snr24_fileid_9309.wav,-3,1,0,1,train,9006,0.6427456271274049
reader_01245,clean_fileid_4650.wav,book_02557_chp_0002_reader_01245_0_7OpNTjPWSpw-VpBfdCZZ1Og-DHr-gtnw_AM_snr9_fileid_4650.wav,reader_06517,clean_fileid_6674.wav,book_03865_chp_0014_reader_06517_5_OBTfdn1hfIQ-k-U58WtWrBE-kR-9mC1YCsk-g_zTGCQHGf0_snr16_fileid_6674.wav,-9,1,0,1,train,9007,0.6203848850817768
reader_02495,clean_fileid_6309.wav,book_02697_chp_0003_reader_02495_1_7FUpewrOffY-OErpZ6GWees-99qIrvVmCiE_snr34_fileid_6309.wav,reader_00560,clean_fileid_3232.wav,book_08201_chp_0064_reader_00560_5_door_Freesound_validated_114250_0-8NIZ9ZxpqOE-y00clhaAAx8_snr17_fileid_3232.wav,-2,1,1,0,train,9008,0.7010514884868005
reader_08990,clean_fileid_9875.wav,book_06339_chp_0010_reader_08990_11_Aj0AM1H6wK4-79-nP0j-gxg-5Jl6yMerhLE_snr29_fileid_9875.wav,reader_07421,clean_fileid_4627.wav,book_04394_chp_0028_reader_07421_2_door_Freesound_validated_425183_7-TlNZFbeKeIU-BeUb-CSwZ80_snr37_fileid_4627.wav,5,1,1,1,train,9009,0.8048987127897848
reader_04241,clean_fileid_9881.wav,book_03046_chp_0034_reader_04241_33_FbDq8L3IyY8-door_Freesound_validated_257372_62-VfyX5cT5k0U_snr8_fileid_9881.wav,reader_10575,clean_fileid_1087.wav,book_10280_chp_0024_reader_10575_11_fan_Freesound_validated_131169_1-fan_Freesound_validated_106393_0-n4NHztIHK84_snr10_fileid_1087.wav,4,1,1,1,train,9010,0.6066216283236682
reader_08702,clean_fileid_8612.wav,book_05845_chp_0019_reader_08702_49_door_Freesound_validated_441656_0-YQW1Kp3fBaA-vGjHHHbKN64_snr18_fileid_8612.wav,reader_02765,clean_fileid_2995.wav,book_10067_chp_0006_reader_02765_2_6pPocNM7-W8-typing_Freesound_validated_431462_0--gLFAGyvsuU-5hFtXyI9Za4_snr15_fileid_2995.wav,3,1,1,1,train,9011,0.8088561668581661
reader_06490,clean_fileid_9692.wav,book_06891_chp_0010_reader_06490_4_5S6J-aM-BAU-typing_Freesound_validated_209987_0-lq0a-ilJfuM_snr31_fileid_9692.wav,reader_09010,clean_fileid_9407.wav,book_02252_chp_0007_reader_09010_26_IvrvvAkWM0g-PBqnAfyc0HM-WRVd_W4Rufg_snr39_fileid_9407.wav,9,0,1,0,train,9012,0.8180059974362496
reader_02860,clean_fileid_2545.wav,book_01843_chp_0015_reader_02860_1_door_Freesound_validated_413923_5-bQs8uTGEwfs-fan_Freesound_validated_338103_0_snr21_fileid_2545.wav,reader_11970,clean_fileid_1421.wav,book_08729_chp_0003_reader_11970_35_AyjmGywgpFw-bZeraFm0QyU-2zl4jM8hm1Q_snr22_fileid_1421.wav,-7,1,1,1,train,9013,0.8328253632454434
reader_09533,clean_fileid_4997.wav,book_00693_chp_0015_reader_09533_8_copy-machine_Freesound_validated_425222_24-X5mDICdar2g-FMnFYLZy1Jk_snr6_fileid_4997.wav,reader_06308,clean_fileid_4393.wav,book_02726_chp_0050_reader_06308_77_b1zefG07jMA-_PPSaWDcmes-3Y7Wkrv4r88_snr14_fileid_4393.wav,-7,1,0,1,train,9014,0.8351889199722285
reader_01716,clean_fileid_10586.wav,book_09001_chp_0020_reader_01716_1_4Md3kFWiZrU--y7P1d2pfw8-door_Freesound_validated_407317_6-jBN680cKdPc_snr19_fileid_10586.wav,reader_03482,clean_fileid_8174.wav,book_03395_chp_0013_reader_03482_0_bcajTFDKpGE--5uvLueizAw-7lPHmn7nYng_snr30_fileid_8174.wav,0,0,1,0,train,9015,0.8171761130150467
reader_07899,clean_fileid_10618.wav,book_02009_chp_0013_reader_07899_14_6PiGZCaUxHc-TVdzohdH7Wk-6MJvwfDGiKA_snr5_fileid_10618.wav,reader_00131,clean_fileid_6318.wav,book_07940_chp_0002_reader_00131_2_RQGP5NdAFRk-zvNHpA4nyiw-squeak_squeakyChair_Freesound_validated_428502_0_snr10_fileid_6318.wav,7,1,0,0,train,9016,0.6595464986418834
reader_04220,clean_fileid_4041.wav,book_08493_chp_0013_reader_04220_1_7SV6on94T9I-hCYWipOxiVY-LKQ6W_6m9Xc_snr6_fileid_4041.wav,reader_07107,clean_fileid_2037.wav,book_01806_chp_0016_reader_07107_22_M3CVUyvt5Lw-EjRsAWclia0-kS543Xoh2sw_snr10_fileid_2037.wav,-6,0,1,0,train,9017,0.6580189785639347
reader_02692,clean_fileid_8342.wav,book_06071_chp_0004_reader_02692_12_Zb1K5BCtLY8-YvjjaVs4VU8-door_Freesound_validated_452549_0_snr12_fileid_8342.wav,reader_08193,clean_fileid_1068.wav,book_09254_chp_0069_reader_08193_1_J0Z2aNJs8Xw-ha1f9GsapkY-5IhGJReQ8Go_snr29_fileid_1068.wav,-9,1,0,1,train,9018,0.6379493174895954
reader_09314,clean_fileid_11528.wav,book_01493_chp_0016_reader_09314_0_lAhaSLOr5Do-K2-zg_Mm4F4-door_Freesound_validated_322434_0_snr34_fileid_11528.wav,reader_05384,clean_fileid_2985.wav,book_08316_chp_0009_reader_05384_44_dajqw-JFRQA-OD_Evkuomrc-JzRaE7-Gs8w_snr32_fileid_2985.wav,4,1,1,0,train,9019,0.7388869098738164
reader_04166,clean_fileid_8431.wav,book_04733_chp_0023_reader_04166_35_ikGYzAVpwNk-yqWIJDTzUuc-m5ULSy1lWvE_snr12_fileid_8431.wav,reader_11912,clean_fileid_2116.wav,book_07848_chp_0029_reader_11912_33_iFvuFgRKlWw-r7hCp0LI4SQ-SvtuWDF2IoU_snr25_fileid_2116.wav,0,1,0,0,train,9020,0.6850203893079205
reader_10846,clean_fileid_2600.wav,book_04288_chp_0071_reader_10846_1_gYyL3798ZQw-EO1Bhd2gGP0-FZ8f9PmUE5s_snr32_fileid_2600.wav,reader_07500,clean_fileid_2000.wav,book_00384_chp_0022_reader_07500_4_CIo9rp_xraQ-VLlmSFLfFdY-a2IOYOE9dwo_snr26_fileid_2000.wav,6,1,1,0,train,9021,0.8176798227673835
reader_01339,clean_fileid_9769.wav,book_00166_chp_0026_reader_01339_15_xD7HVLHXK5Y-door_Freesound_validated_219365_6-ZDAyCV762h8_snr12_fileid_9769.wav,reader_02604,clean_fileid_11888.wav,book_02501_chp_0014_reader_02604_54_5cW59EHTx8Y-RdYLGGs4W8Q-1tFXoe6SDt0_snr22_fileid_11888.wav,5,1,0,0,train,9022,0.7095663441739928
reader_05486,clean_fileid_9339.wav,book_10995_chp_0001_reader_05486_53_MtlSGi3xTYo-pSglBZokOsk-door_Freesound_validated_439938_0_snr31_fileid_9339.wav,reader_08944,clean_fileid_11601.wav,book_09411_chp_0001_reader_08944_4_Xb0j55B0laE-ZmfCDXdWQjI-et_avUuDNn8_snr13_fileid_11601.wav,4,1,1,1,train,9023,0.7988896008760868
reader_02410,clean_fileid_9515.wav,book_06205_chp_0016_reader_02410_2_wkfLObflZxY-W30-IsFZCfg-zgXgjuH_kFc_snr6_fileid_9515.wav,reader_01399,clean_fileid_5549.wav,book_10573_chp_0007_reader_01399_18_door_Freesound_validated_110310_26-2uKNV0P4Ack-yxe1MLuilQw_snr18_fileid_5549.wav,-8,1,1,0,train,9024,0.7213843100829395
reader_09751,clean_fileid_6359.wav,book_00702_chp_0022_reader_09751_18_fan_Freesound_validated_432712_2-f6C2W-KdsEU-VOX5RKZLipo_snr36_fileid_6359.wav,reader_00678,clean_fileid_11183.wav,book_05111_chp_0006_reader_00678_4_door_Freesound_validated_193873_0-xwKJZPdAw8w-DDOS3NiCgNQ_snr29_fileid_11183.wav,9,1,1,1,train,9025,0.700569748445251
reader_06270,clean_fileid_8375.wav,book_04825_chp_0006_reader_06270_2_door_Freesound_validated_417971_1-kzi6jS0Q_hQ-DFYLiBQaUiY_snr28_fileid_8375.wav,reader_02904,clean_fileid_7517.wav,book_04119_chp_0006_reader_02904_30_fan_Freesound_validated_398872_3-hfl3xjp1O1M-UzmPAW_PPA0_snr16_fileid_7517.wav,4,1,0,1,train,9026,0.5678163120126843
reader_06351,clean_fileid_7341.wav,book_05751_chp_0010_reader_06351_13_JVcnULUei84-bfCf1josDxM-fyguVqnvg5I_snr11_fileid_7341.wav,reader_02385,clean_fileid_11801.wav,book_03629_chp_0016_reader_02385_41_Sx2O_jKPQ-4-dcwvIp1BTRA-jAPCbx7uM2o_snr9_fileid_11801.wav,8,1,1,1,train,9027,0.7640011879568575
reader_04852,clean_fileid_831.wav,book_07459_chp_0033_reader_04852_35_breath_spit_Freesound_validated_272494_0-dragging_Freesound_validated_464121_0-lh7a6LJlpp0_snr26_fileid_831.wav,reader_03013,clean_fileid_5486.wav,book_01279_chp_0009_reader_03013_60_dO9iuUryxVk-c7kWd_DrfqM-hJ7LoJ6gv1M_snr25_fileid_5486.wav,2,1,0,0,train,9028,0.8205060714252356
reader_11929,clean_fileid_1845.wav,book_07187_chp_0015_reader_11929_23_j2Qemwiakaw-Wpk25ulaQAw-squeak_squeakyChair_Freesound_validated_338285_0_snr28_fileid_1845.wav,reader_11235,clean_fileid_2316.wav,book_04362_chp_0031_reader_11235_27_BHywrOJyhV0-C9Eu6nRAuYA-DGm4vd6efgQ_snr2_fileid_2316.wav,5,0,1,0,train,9029,0.6031536573627627
reader_02624,clean_fileid_7829.wav,book_04595_chp_0010_reader_02624_55_9ZetSqyqEu4-d3RqAdjW2ok-door_Freesound_validated_343692_0_snr15_fileid_7829.wav,reader_11272,clean_fileid_1623.wav,book_07277_chp_0054_reader_11272_2_TFLlUeHrs2w-XBSqGYC826A-CEKHSGQw4js_snr16_fileid_1623.wav,1,1,0,1,train,9030,0.6657384449984785
reader_07105,clean_fileid_9762.wav,book_09579_chp_0001_reader_07105_18_Opwhy9uE-qc-mowDcm3_WYU-mCx9QBW9PcE_snr38_fileid_9762.wav,reader_00862,clean_fileid_8044.wav,book_01166_chp_0007_reader_00862_1_copy-machine_Freesound_validated_49613_5-dBsWGKkmEqk-XMNbKYex3j4_snr38_fileid_8044.wav,6,0,1,0,train,9031,0.7002412967500651
reader_05307,clean_fileid_3697.wav,book_01766_chp_0008_reader_05307_9_k_4Xo_PCIgY-Qvkjx0zPTA0-GEhLDYmKnuM_snr22_fileid_3697.wav,reader_11235,clean_fileid_2316.wav,book_04362_chp_0031_reader_11235_27_BHywrOJyhV0-C9Eu6nRAuYA-DGm4vd6efgQ_snr2_fileid_2316.wav,5,1,1,1,train,9032,0.8194502484418358
reader_01417,clean_fileid_10977.wav,book_05980_chp_0000_reader_01417_14_IRZhICjkCYc-8RpFVUeviO0-door_Freesound_validated_255310_1_snr3_fileid_10977.wav,reader_07465,clean_fileid_856.wav,book_00352_chp_0045_reader_07465_22_ErQmLZL3IMg-door_Freesound_validated_428288_0-rroPHFlqlmE_snr18_fileid_856.wav,-2,1,0,0,train,9033,0.792541022182301
reader_10156,clean_fileid_1880.wav,book_02947_chp_0001_reader_10156_9_dqo9l6NxGjU-zkruoyLdnAg-0Rj-eak_9Qg_snr3_fileid_1880.wav,reader_00249,clean_fileid_8475.wav,book_06349_chp_0005_reader_00249_52_8U4_YW5de9E-squeak_squeakyChair_Freesound_validated_452632_6-Nd8VX4iOX10_snr6_fileid_8475.wav,-5,1,0,0,train,9034,0.6007826195208417
reader_08482,clean_fileid_11961.wav,book_07694_chp_0007_reader_08482_1_T4lAGhgrJ08-AV1Yga-Yhr0-NWMevVQP6jk_snr18_fileid_11961.wav,reader_01779,clean_fileid_9989.wav,book_03394_chp_0043_reader_01779_17_gik6iWY6K5g-buZ78JiDwR8-JLP2iERg-qM_snr1_fileid_9989.wav,8,0,1,0,train,9035,0.6972220028263497
reader_08665,clean_fileid_4851.wav,book_04894_chp_0019_reader_08665_1_qTJoLMPCPJ0-k9VCBWxiItc-emm6kvx08f8_snr13_fileid_4851.wav,reader_02646,clean_fileid_4503.wav,book_03350_chp_0012_reader_02646_32_qc27wqPIfNE-vXye1JPLc2A-53d29YBnY9w_snr29_fileid_4503.wav,2,1,0,1,train,9036,0.7043694880905763
reader_01441,clean_fileid_6288.wav,book_02919_chp_0003_reader_01441_22_uTSoX9vP49M-BCmIbmdR6Is-2Vh4RL5ZOFo_snr23_fileid_6288.wav,reader_04252,clean_fileid_11911.wav,book_02277_chp_0007_reader_04252_15_HcG9MzrDPgc-DHedwlxCs7Q-typing_Freesound_validated_232904_0_snr10_fileid_11911.wav,-3,0,1,1,train,9037,0.8020939371434435
reader_05088,clean_fileid_11909.wav,book_00534_chp_0004_reader_05088_26_RPwN3bt8RGU-E8Tfdht6exA-fan_Freesound_validated_456207_44-mc_pRrwe-hw_snr3_fileid_11909.wav,reader_00733,clean_fileid_10991.wav,book_01114_chp_0011_reader_00733_6_kTeuibMAKMU-bmz0R_AgVtM-5ddGOu2PtOU_snr38_fileid_10991.wav,1,1,0,0,train,9038,0.5760313761142016
reader_08531,clean_fileid_6706.wav,book_07474_chp_0013_reader_08531_28_eKOMwpiH7Ws-SI_scEpo7hc-qWbGEUeQ64E_snr17_fileid_6706.wav,reader_06507,clean_fileid_8378.wav,book_01415_chp_0017_reader_06507_17_L767wQfC8bE-dgB3q7JhCTc-yjQMvFj4Buc_snr6_fileid_8378.wav,-2,0,0,0,train,9039,0.7642929739369024
reader_02441,clean_fileid_9787.wav,book_03983_chp_0014_reader_02441_47_K0YVkoWIKOw-breath_spit_Freesound_validated_180204_19-ltzMYjdcBgc_snr39_fileid_9787.wav,reader_11713,clean_fileid_757.wav,book_02578_chp_0013_reader_11713_12_e9UIJo4Zrwc-SUUDhUp1MNQ-BpdlBOQ5hnQ_snr6_fileid_757.wav,-7,1,1,1,train,9040,0.8366420074884449
reader_09934,clean_fileid_4176.wav,book_10547_chp_0010_reader_09934_13_aIwXr8ONotY-kAbqwkb5dV0-fan_Freesound_validated_437341_1_snr2_fileid_4176.wav,reader_10406,clean_fileid_6911.wav,book_11240_chp_0002_reader_10406_5_1TW5n8myPms-PajXnbq3k3o-_exHiLyiLgw_snr13_fileid_6911.wav,2,1,0,1,train,9041,0.7159849677380744
reader_04213,clean_fileid_3791.wav,book_04984_chp_0026_reader_04213_2_-B4Jy1THLeU-fan_Freesound_validated_166942_1-bwinum_FWXU_snr4_fileid_3791.wav,reader_05142,clean_fileid_7570.wav,book_00394_chp_0013_reader_05142_18_KrSMKUAwFFI-OLaVa5RqV-8-mtfUJ69vL10_snr19_fileid_7570.wav,-9,1,0,0,train,9042,0.5745560854346606
reader_00852,clean_fileid_11978.wav,book_10449_chp_0001_reader_00852_7_q-vWZ72wMXQ-CXew0Il8dAk-gP51k2bhbbg_snr22_fileid_11978.wav,reader_10362,clean_fileid_4204.wav,book_09868_chp_0005_reader_10362_9_clti8PpT8rY-JlDrm0ks1-8-door_Freesound_validated_432167_0_snr5_fileid_4204.wav,-8,1,1,0,train,9043,0.5803659696456692
reader_10039,clean_fileid_1634.wav,book_02213_chp_0013_reader_10039_27_HJZUFlrj2xk-1vN9LGGdxg0-Oa9xXR-UHBQ_snr10_fileid_1634.wav,reader_00682,clean_fileid_5450.wav,book_10205_chp_0010_reader_00682_12_I7nEmk-Ty1M-breath_spit_Freesound_validated_455440_13-gBoDWoPB0OI_snr30_fileid_5450.wav,-6,1,1,0,train,9044,0.6615417934633772
reader_10121,clean_fileid_466.wav,book_01117_chp_0007_reader_10121_0_VQftvUNPDkw-RM4Axre_16E-j2exNc7fC38_snr12_fileid_466.wav,reader_02367,clean_fileid_11279.wav,book_10700_chp_0012_reader_02367_0_tGI23jnzWVg-OpUdB7HSxh4-squeak_squeakyChair_Freesound_validated_423440_5_snr2_fileid_11279.wav,7,1,1,1,train,9045,0.7900482053946575
reader_06989,clean_fileid_4062.wav,book_02374_chp_0004_reader_06989_2_aYIv9Oi9JkE-KBGcKo8TaUw-Rjd_CiT8mwk_snr31_fileid_4062.wav,reader_07352,clean_fileid_6756.wav,book_09613_chp_0019_reader_07352_4_PuM-No5a2rA-door_Freesound_validated_442487_12-XobSPlsFIQk_snr2_fileid_6756.wav,3,1,1,1,train,9046,0.8150792306922957
reader_08468,clean_fileid_10304.wav,book_03107_chp_0016_reader_08468_2_door_Freesound_validated_451255_1-door_Freesound_validated_48249_0-p1IZdb_OEyg_snr25_fileid_10304.wav,reader_09959,clean_fileid_6086.wav,book_10194_chp_0002_reader_09959_0_39I0igiJeDU-d-D5QdCoJoI-door_Freesound_validated_380146_3_snr38_fileid_6086.wav,-9,1,1,0,train,9047,0.7806038952240747
reader_01334,clean_fileid_10624.wav,book_08115_chp_0007_reader_01334_43_TPUeWROhoxY-door_Freesound_validated_448863_0-TQl93mwxPy0-Al1vfDjU9zI_snr8_fileid_10624.wav,reader_07695,clean_fileid_10892.wav,book_08293_chp_0014_reader_07695_6_BH7d-Tp4APA-a_0luv2NBvM-qno3yDsurNk-fan_Freesound_validated_114264_1_snr39_fileid_10892.wav,4,0,0,1,train,9048,0.8318090388472934
reader_06918,clean_fileid_8452.wav,book_05094_chp_0008_reader_06918_19_nYpQlXsdaxg-LAnBNjcHlYw-xqAr3Jat5J8_snr3_fileid_8452.wav,reader_11382,clean_fileid_5673.wav,book_05185_chp_0003_reader_11382_16_-Er1JFdO4Hc-CyrKYNDlc9A-zLiddhHxmKw_snr12_fileid_5673.wav,-3,1,0,1,train,9049,0.6151463425928815
reader_11464,clean_fileid_6896.wav,book_05543_chp_0019_reader_11464_5_LQ8W4ui3QSo-ksDtiwry9Qg-door_Freesound_validated_94927_0_snr17_fileid_6896.wav,reader_08200,clean_fileid_4694.wav,book_11069_chp_0022_reader_08200_18_Hr11KivQDb4-fan_Freesound_validated_398819_3-c6rntZgI2Rg_snr26_fileid_4694.wav,5,1,1,1,train,9050,0.7309135437975627
reader_10241,clean_fileid_8277.wav,book_03065_chp_0007_reader_10241_16_rAmMZVaZ8ys-uUh_HYindKk-e1SOD75IAnE_snr20_fileid_8277.wav,reader_06234,clean_fileid_8343.wav,book_07898_chp_0015_reader_06234_25_7Fyn-on-eXE-_X5K8bUAdsQ-fRfmDdJsg5k_snr29_fileid_8343.wav,-8,1,0,0,train,9051,0.7746797753383459
reader_01963,clean_fileid_9418.wav,book_09795_chp_0006_reader_01963_5_zUqliL56Lyo-KFEwyHhbbCc-ddB3NAutWM8_snr19_fileid_9418.wav,reader_06038,clean_fileid_3245.wav,book_02657_chp_0001_reader_06038_17_Q9Ir7jsaihE-fan_Freesound_validated_262885_2-qazsLJ5AzKs_snr9_fileid_3245.wav,9,1,1,1,train,9052,0.6933815751801312
reader_01417,clean_fileid_10977.wav,book_05980_chp_0000_reader_01417_14_IRZhICjkCYc-8RpFVUeviO0-door_Freesound_validated_255310_1_snr3_fileid_10977.wav,reader_07352,clean_fileid_8339.wav,book_09613_chp_0019_reader_07352_17_QuvPWGfAyo0-rZtngdeupGg-SHgilVYzEZQ_snr6_fileid_8339.wav,9,0,1,0,train,9053,0.7537034778597455
reader_06891,clean_fileid_5476.wav,book_07816_chp_0007_reader_06891_8_pk6NsUdQNQA-OeB2QFJnFag-squeak_squeakyChair_Freesound_validated_411194_0_snr4_fileid_5476.wav,reader_05093,clean_fileid_3027.wav,book_02221_chp_0006_reader_05093_32_fan_Freesound_validated_116599_0-ZuqkhqkuPx4-typing_Freesound_validated_432785_6_snr35_fileid_3027.wav,-6,1,1,0,train,9054,0.7491749684854183
reader_10715,clean_fileid_1811.wav,book_00153_chp_0004_reader_10715_29_Y1incyF6Uck-AWRZ2RzD2_c-cnXzh_SFfl4_snr39_fileid_1811.wav,reader_09053,clean_fileid_3103.wav,book_03549_chp_0003_reader_09053_23_6Vz-xMjK37c-W-v8r7r2gpU-Om7uKSAAClQ_snr32_fileid_3103.wav,-7,1,1,1,train,9055,0.7685521827149261
reader_04768,clean_fileid_3129.wav,book_08415_chp_0015_reader_04768_1_MmDz07UriYY-GrDYMeqQAv0-fan_Freesound_validated_389750_2_snr15_fileid_3129.wav,reader_06930,clean_fileid_6653.wav,book_04106_chp_0003_reader_06930_27_8LbUn7hYmVc-squeak_squeakyChair_Freesound_validated_368312_1-7jPNVx8e2us_snr14_fileid_6653.wav,1,0,0,0,train,9056,0.5554840232899166
reader_10786,clean_fileid_2247.wav,book_03642_chp_0016_reader_10786_23_wueUgzCE8Yg-6-b7MUf4Cuc-sNQGB4cN27k-nWNh1CI08_Q_snr21_fileid_2247.wav,reader_02316,clean_fileid_913.wav,book_08144_chp_0007_reader_02316_3_05X3RAh2F-0-sFeC5SYUwF4-QI0meICluFw_snr26_fileid_913.wav,8,0,0,0,train,9057,0.6102560962793101
reader_00354,clean_fileid_9354.wav,book_03168_chp_0048_reader_00354_3_door_Freesound_validated_193868_0-BrEUOLitc0g-hxW2EZzk4Lo_snr36_fileid_9354.wav,reader_07899,clean_fileid_3041.wav,book_02009_chp_0013_reader_07899_2_HwGmycZFB9c-BgjTgI5x7uM-xxoImbRMJXY_snr25_fileid_3041.wav,4,1,1,1,train,9058,0.5663276481536665
reader_08282,clean_fileid_11211.wav,book_08515_chp_0015_reader_08282_0_S7stoYXS-g4-Yzjw_9Flj0Q-GPcchoq8v50-squeak_squeakyChair_Freesound_validated_452631_8_snr17_fileid_11211.wav,reader_00381,clean_fileid_1350.wav,book_08293_chp_0012_reader_00381_12_uAfyQOVsnhs-0YY4v6qdOs8-lO_8epFANu8_snr39_fileid_1350.wav,2,1,1,0,train,9059,0.710899542374162
reader_10362,clean_fileid_1763.wav,book_09868_chp_0005_reader_10362_1_2GiACxdLF88-door_Freesound_validated_164571_0-4G_lu297vCA_snr11_fileid_1763.wav,reader_11062,clean_fileid_2548.wav,book_03787_chp_0011_reader_11062_2_3aafXB2WGsg-uBep-7U_khc-ZAIvlQnqvM8-door_Freesound_validated_35041_0_snr34_fileid_2548.wav,-6,1,1,0,train,9060,0.7045188969510087
reader_11888,clean_fileid_241.wav,book_07269_chp_0015_reader_11888_13_l9lkcKMwNUE-door_Freesound_validated_390866_0-Mx9WHHgEFIs_snr9_fileid_241.wav,reader_02310,clean_fileid_10658.wav,book_07862_chp_0013_reader_02310_21_YkkLGNkO3X8-1ri2Zq8yrYY-squeak_squeakyChair_Freesound_validated_383731_0_snr25_fileid_10658.wav,1,1,1,0,train,9061,0.6999068401567734
reader_04213,clean_fileid_3791.wav,book_04984_chp_0026_reader_04213_2_-B4Jy1THLeU-fan_Freesound_validated_166942_1-bwinum_FWXU_snr4_fileid_3791.wav,reader_06408,clean_fileid_5255.wav,book_06687_chp_0003_reader_06408_11_breath_spit_Freesound_validated_248108_0-XOojGhGr6Mc--lb2rWRntzw_snr10_fileid_5255.wav,8,1,1,0,train,9062,0.6826678853435633
reader_03186,clean_fileid_3853.wav,book_01527_chp_0012_reader_03186_8_-g-_Lwk4iDo-LsG0Xnb_KGg-O5PJazgNPDM_snr10_fileid_3853.wav,reader_08089,clean_fileid_9990.wav,book_05327_chp_0003_reader_08089_14_door_Freesound_validated_264889_17-vITa2_pkz60-74lzDou5FBw_snr24_fileid_9990.wav,-9,1,1,0,train,9063,0.8167307759616853
reader_06781,clean_fileid_1724.wav,book_01501_chp_0017_reader_06781_3_squeak_squeakyChair_Freesound_validated_154380_0-Bkd85d6Uvm8-fan_Freesound_validated_267497_12_snr10_fileid_1724.wav,reader_08953,clean_fileid_7236.wav,book_07459_chp_0019_reader_08953_6_hkyKrVclkRo-A_9cFNelby4-JM2zfT8J53U_snr18_fileid_7236.wav,-4,1,0,1,train,9064,0.5782588865751176
